44.046757,4.541504,54.861067,5.655212
44.500891,4.541429,55.426609,5.655468
44.955072,4.541846,55.992149,5.655259
45.409269,4.542151,56.557677,5.655427
45.863488,4.542314,57.123214,5.655246
46.317735,4.542521,57.688735,5.655325
46.771964,4.542072,58.254235,5.655006
47.226153,4.541595,58.819711,5.654668
47.680303,4.541490,59.385155,5.654518
48.134468,4.541702,59.950633,5.655074
48.588645,4.541555,60.516152,5.655318
49.042815,4.541835,61.081670,5.655004
49.496995,4.541880,61.647152,5.654760
49.951188,4.541919,62.212632,5.654695
50.405372,4.541903,62.778126,5.655176
50.859550,4.541695,63.343606,5.654516
51.313732,4.542249,63.909087,5.655029
51.767949,4.542131,64.474588,5.655013
52.222151,4.542103,65.040077,5.654897
52.676374,4.542388,65.605570,5.654744
53.130593,4.542013,66.171030,5.654364
53.584800,4.542008,66.736459,5.654451
54.038987,4.542059,67.301897,5.654583
54.493192,4.542141,67.867357,5.654596
54.947424,4.542628,68.432818,5.654647
55.401716,4.542898,68.998301,5.655144
55.856025,4.543261,69.563798,5.655171
56.310316,4.542457,70.129337,5.655340
56.764564,4.542362,70.694877,5.655312
57.218842,4.542918,71.260444,5.655900
57.673123,4.542750,71.826006,5.655353
58.127409,4.543223,72.391534,5.655303
58.581723,4.543076,72.957067,5.655614
59.036023,4.542886,73.522635,5.655594
59.490290,4.542577,74.088177,5.655224
59.944586,4.543063,74.653686,5.654832
60.398888,4.543057,75.219185,5.654947
60.853178,4.543086,75.784675,5.654991
61.307472,4.542583,76.350161,5.654947
61.761722,4.542556,76.915629,5.654682
62.215950,4.542178,77.481096,5.654968
62.670195,4.542726,78.046621,5.655663
63.124454,4.542668,78.612178,5.655479
63.578726,4.542648,79.177725,5.655543
64.032988,4.542457,79.743272,5.655309
64.487209,4.541798,80.308805,5.655378
64.941376,4.541736,80.874365,5.655581
65.395534,4.541461,81.439919,5.655096
65.849716,4.542023,82.005415,5.655011
66.303896,4.541693,82.570918,5.654832
66.758069,4.541772,83.136364,5.654096
67.212252,4.541687,83.701744,5.653710
67.666427,4.541773,84.267129,5.653952
68.120595,4.541249,84.832499,5.653440
68.574730,4.541463,85.397811,5.652867
69.028852,4.540969,85.963128,5.653248
69.482939,4.540781,86.528414,5.652816
69.937054,4.541431,87.093674,5.652311
70.391179,4.541169,87.658891,5.652201
70.845281,4.540814,88.224153,5.652897
71.299381,4.540969,88.789428,5.652680
71.753501,4.541347,89.354737,5.653265
72.207627,4.541336,89.920082,5.653660
72.661760,4.541273,90.485473,5.653891
73.115858,4.540917,91.050864,5.653603
73.569936,4.540632,91.616221,5.653622
74.024007,4.541063,92.181574,5.653299
74.478084,4.540510,92.746880,5.652798
74.932138,4.540422,93.312163,5.653011
75.386184,4.540689,93.877477,5.653455
75.840246,4.540960,94.442856,5.653979
76.294345,4.541246,95.008237,5.653903
76.748480,4.541409,95.573601,5.653683
77.202636,4.541579,96.138968,5.653441
77.656780,4.541392,96.704355,5.654421
78.110921,4.541207,97.269788,5.654198
78.565029,4.541084,97.835216,5.654218
79.019143,4.541202,98.400652,5.654483
79.473266,4.541164,98.966092,5.654319
79.927351,4.540865,99.531534,5.654346
80.381385,4.539839,100.096956,5.654308
80.835323,4.539125,100.662378,5.654016
81.289217,4.538652,101.227773,5.653979
81.743121,4.539602,101.793187,5.654114
82.197076,4.539653,102.358614,5.654302
82.651025,4.539294,102.924040,5.654389
83.104913,4.538646,103.489454,5.653819
83.558789,4.538857,104.054793,5.653075
84.012646,4.538197,104.620102,5.653147
84.466453,4.538191,105.185452,5.653526
84.920267,4.538116,105.750824,5.654009
85.374107,4.538490,106.316212,5.653989
85.827967,4.538798,106.881625,5.654066
86.281865,4.539207,107.447039,5.654083
86.735781,4.539350,108.012424,5.653704
87.189727,4.539751,108.577782,5.653637
87.643722,4.540274,109.143144,5.653762
88.097777,4.540637,109.708541,5.654306
88.551818,4.540340,110.273964,5.654250
89.005839,4.540230,110.839390,5.654442
89.459863,4.540174,111.404826,5.654327
89.913904,4.540922,111.970290,5.654839
90.367993,4.540890,112.535786,5.654866
0.000000,3.086813,0.000000,4.743962
0.308675,3.086574,0.474410,4.744004
0.617356,3.086731,0.948798,4.744041
0.926016,3.086337,1.423213,4.744224
1.234644,3.086294,1.897645,4.744457
1.543256,3.086289,2.372106,4.744542
1.851841,3.085841,2.846553,4.744526
2.160429,3.085735,3.321001,4.744433
2.468986,3.085273,3.795451,4.744676
2.777520,3.085358,4.269919,4.744614
3.086044,3.085206,4.744407,4.744944
3.394570,3.085304,5.218900,4.744803
3.703076,3.085240,5.693394,4.745116
4.011639,3.085879,6.167862,4.744577
4.320232,3.085762,6.642319,4.744755
4.628805,3.085768,7.116793,4.744751
4.937393,3.085995,7.591247,4.744212
5.246033,3.086260,8.065664,4.744101
5.554707,3.087210,8.540065,4.744118
5.863458,3.087620,9.014511,4.744931
6.172234,3.088001,9.489011,4.745092
6.481056,3.088103,9.963497,4.744735
6.789849,3.087933,10.437964,4.744469
7.098664,3.088013,10.912390,4.744080
7.407466,3.088128,11.386789,4.743923
7.716279,3.088028,11.861188,4.744141
8.025109,3.088395,12.335581,4.743655
8.333942,3.088291,12.809934,4.743565
8.642796,3.088523,13.284288,4.743721
8.951672,3.088752,13.758644,4.743642
9.260549,3.088694,14.232996,4.743575
9.569398,3.088318,14.707354,4.743576
9.878232,3.088182,15.181701,4.743424
10.187031,3.087621,15.656051,4.743437
10.495824,3.088153,16.130390,4.743156
10.804653,3.088032,16.604713,4.743214
11.113448,3.087972,17.079015,4.742754
11.422228,3.087653,17.553293,4.742811
11.731000,3.087651,18.027563,4.742664
12.039787,3.087973,18.501841,4.742812
12.348598,3.088163,18.976131,4.742890
12.657405,3.088086,19.450407,4.743033
12.966199,3.087989,19.924711,4.743066
13.274981,3.087797,20.399030,4.743319
13.583759,3.087709,20.873361,4.743368
13.892529,3.088003,21.347699,4.743281
14.201336,3.088033,21.822006,4.742759
14.510143,3.088032,22.296267,4.742693
14.818939,3.087953,22.770548,4.743039
15.127740,3.087957,23.244859,4.743298
15.436505,3.087311,23.719177,4.743156
15.745237,3.087467,24.193477,4.742972
16.053984,3.087495,24.667791,4.743239
16.362733,3.087366,25.142093,4.742903
16.671449,3.086995,25.616399,4.743312
16.980145,3.086632,26.090746,4.743739
17.288824,3.086651,26.565125,4.743865
17.597513,3.086931,27.039505,4.743948
17.906227,3.087282,27.513918,4.744143
18.214935,3.086786,27.988351,4.744512
18.523620,3.086750,28.462791,4.744627
18.832308,3.086953,28.937257,4.744818
19.141016,3.087189,29.411737,4.744964
19.449745,3.087438,29.886229,4.744985
19.758502,3.087308,30.360729,4.745403
20.067247,3.087639,30.835275,4.745510
20.376012,3.087550,31.309828,4.745488
20.684783,3.087550,31.784391,4.745545
20.993544,3.087772,32.258957,4.745503
21.302331,3.087869,32.733503,4.745539
21.611141,3.088260,33.208057,4.745199
21.919974,3.088059,33.682574,4.745032
22.228806,3.088335,34.157059,4.744843
22.537633,3.087976,34.631566,4.745296
22.846394,3.087392,35.106073,4.745232
23.155109,3.087206,35.580624,4.745724
23.463856,3.087441,36.055216,4.745955
23.772625,3.088179,36.529811,4.745932
24.081427,3.087892,37.004408,4.746126
24.390200,3.087735,37.478981,4.745739
24.698969,3.087695,37.953577,4.746143
25.007740,3.087747,38.428185,4.746001
25.316532,3.087874,38.902778,4.745790
25.625293,3.087422,39.377337,4.745584
25.934045,3.087555,39.851900,4.745975
26.242800,3.087574,40.326500,4.746092
26.551551,3.087725,40.801117,4.746243
26.860316,3.087775,41.275739,4.746088
27.169102,3.087688,41.750362,4.746444
27.477826,3.087064,42.225023,4.746607
27.786558,3.087336,42.699682,4.746485
28.095296,3.087325,43.174321,4.746652
28.404041,3.087693,43.648975,4.746369
28.712778,3.086944,44.123608,4.746205
29.021474,3.086841,44.598214,4.745953
29.330151,3.086758,45.072790,4.745644
29.638832,3.087056,45.547383,4.746347
29.947507,3.086809,46.022041,4.746597
30.256182,3.086365,46.496694,4.746636
30.564798,3.086111,46.971369,4.746800
30.873414,3.086520,47.446069,4.747249
31.182058,3.086395,47.920805,4.747551
31.490660,3.085857,48.395554,4.747578
31.799292,3.086659,48.870341,4.747873
32.107954,3.086551,49.345123,4.747725
32.416618,3.086603,49.819924,4.748023
32.725292,3.086776,50.294691,4.747493
33.033964,3.086517,50.769455,4.747561
33.342606,3.086128,51.244205,4.747584
33.651210,3.086237,51.718966,4.747662
33.959857,3.086548,52.193713,4.747527
34.268480,3.085956,52.668468,4.747479
34.577082,3.086266,53.143204,4.747548
34.885700,3.086303,53.617958,4.747560
35.194334,3.086235,54.092729,4.747812
35.502977,3.086430,54.567522,4.747897
35.811616,3.086350,55.042341,4.748349
36.120244,3.086536,55.517189,4.748287
36.428875,3.086450,55.992012,4.748170
36.737511,3.086429,56.466847,4.748261
37.046179,3.086944,56.941663,4.748128
37.354875,3.086812,57.416465,4.747996
37.663565,3.086693,57.891262,4.747959
37.972223,3.086743,58.366005,4.747201
38.280877,3.086295,58.840713,4.747093
38.589499,3.086427,59.315456,4.747697
38.898120,3.086372,59.790213,4.747661
39.206764,3.086646,60.264972,4.747618
39.515450,3.086903,60.739698,4.746967
39.824091,3.086032,61.214406,4.746982
40.132704,3.086187,61.689120,4.747248
40.441300,3.085703,62.163846,4.747421
40.749884,3.085922,62.638608,4.747705
41.058446,3.085434,63.113387,4.747888
41.366979,3.085396,63.588162,4.747843
41.675529,3.085349,64.062931,4.747512
41.984066,3.085366,64.537682,4.747417
42.292579,3.085169,65.012420,4.747150
42.601112,3.085584,65.487154,4.747302
42.909665,3.085351,65.961907,4.747908
43.218198,3.085276,66.436714,4.748169
43.526707,3.084884,66.911568,4.748424
43.835187,3.084710,67.386418,4.748824
44.143654,3.084334,67.861318,4.749269
44.452100,3.084534,68.336260,4.749634
44.760548,3.084445,68.811214,4.749651
45.068999,3.084473,69.286218,4.750054
45.377437,3.084055,69.761233,4.750285
45.685805,3.083460,70.236264,4.750461
45.994162,3.083587,70.711291,4.750271
46.302554,3.083983,71.186328,4.750391
46.610966,3.084297,71.661369,4.750554
46.919415,3.084486,72.136443,4.750843
47.227838,3.084001,72.611521,4.750790
47.536233,3.083843,73.086619,4.751206
47.844626,3.084145,73.561760,4.751585
48.153052,3.084409,74.036916,4.751759
48.461515,3.084876,74.512074,4.751301
48.770010,3.085279,74.987179,4.750965
49.078528,3.085071,75.462283,4.751320
49.387033,3.085171,75.937389,4.750929
49.695578,3.085481,76.412460,4.750600
50.004115,3.085307,76.887515,4.750330
50.312599,3.084574,77.362550,4.750205
50.621039,3.084267,77.837574,4.750212
50.929464,3.084355,78.312561,4.749569
51.237910,3.084307,78.787532,4.749878
51.546377,3.084861,79.262507,4.749838
51.854897,3.085459,79.737480,4.749380
52.163457,3.085786,80.212394,4.749218
52.472013,3.085371,80.687279,4.748723
52.780531,3.084709,81.162154,4.748740
53.088992,3.084544,81.637042,4.748944
53.397459,3.084731,82.111924,4.749136
53.705938,3.084636,82.586819,4.749075
54.014397,3.084259,83.061755,4.749367
54.322835,3.084528,83.536679,4.749238
54.631291,3.084460,84.011594,4.749309
54.939721,3.084370,84.486514,4.749323
55.248120,3.083980,84.961444,4.749265
55.556527,3.084094,85.436348,4.748671
55.864888,3.083229,85.911200,4.748365
56.173224,3.083277,86.385998,4.747987
56.481542,3.083015,86.860781,4.748339
56.789856,3.083243,87.335627,4.748670
57.098157,3.083018,87.810496,4.748865
57.406463,3.083086,88.285406,4.749632
57.714776,3.082925,88.760345,4.749271
58.023052,3.082616,89.235253,4.748876
58.331336,3.083027,89.710131,4.748702
58.639625,3.082920,90.184997,4.748305
58.947888,3.082408,90.659833,4.748430
59.256165,3.082848,91.134668,4.748413
59.564446,3.082712,91.609497,4.748261
59.872687,3.081972,92.084345,4.748375
60.180878,3.082122,92.559158,4.748029
60.489101,3.082359,93.033977,4.748278
60.797341,3.082214,93.508792,4.747688
61.105584,3.082818,93.983564,4.747542
61.413866,3.082800,94.458360,4.748228
0.000000,3.854164,0.000000,5.596833
0.385423,3.854198,0.559714,5.597452
0.770825,3.853927,1.119454,5.597629
1.156196,3.853577,1.679232,5.597842
1.541573,3.854006,2.239052,5.598202
1.926971,3.853695,2.798880,5.598496
2.312379,3.854210,3.358744,5.598750
2.697818,3.854634,3.918603,5.598551
3.083315,3.855238,4.478420,5.597931
3.468840,3.855170,5.038201,5.597768
3.854365,3.855394,5.597995,5.597948
4.239940,3.855984,6.157815,5.598383
4.625523,3.855660,6.717654,5.598376
5.011098,3.855811,7.277473,5.598021
5.396684,3.855755,7.837274,5.598332
5.782263,3.855708,8.397085,5.598134
6.167842,3.855649,8.956916,5.598322
6.553394,3.855485,9.516777,5.598659
6.938912,3.854995,10.076653,5.598678
7.324425,3.855167,10.636527,5.598786
7.709949,3.855231,11.196420,5.598983
8.095458,3.854940,11.756317,5.598985
8.480941,3.854870,12.316220,5.599053
8.866451,3.855062,12.876133,5.599298
9.251963,3.855215,13.436051,5.599184
9.637474,3.855170,13.995994,5.599754
10.022993,3.855206,14.555939,5.598874
10.408493,3.854905,15.115839,5.599197
10.793989,3.854907,15.675762,5.599386
11.179505,3.855626,16.235698,5.599177
11.565073,3.855846,16.795639,5.599765
11.950665,3.855987,17.355617,5.599933
12.336287,3.856237,17.915625,5.600285
12.721923,3.856522,18.475666,5.600702
13.107606,3.857250,19.035714,5.600292
13.493335,3.857160,19.595753,5.600629
13.879039,3.856793,20.155815,5.600586
14.264735,3.856833,20.715871,5.600793
14.650408,3.856534,21.275939,5.600690
15.036060,3.856426,21.836014,5.600888
15.421712,3.856489,22.396106,5.600919
15.807372,3.856628,22.956182,5.600687
16.193040,3.856568,23.516282,5.601100
16.578706,3.856746,24.076370,5.600875
16.964366,3.856291,24.636486,5.600953
17.349994,3.856372,25.196541,5.600434
17.735616,3.856105,25.756558,5.600096
18.121232,3.856236,26.316546,5.599835
18.506813,3.855618,26.876540,5.600151
18.892325,3.855046,27.436551,5.600015
19.277840,3.854965,27.996539,5.599885
19.663344,3.855031,28.556535,5.599779
20.048834,3.855019,29.116479,5.599340
20.434306,3.854914,29.676398,5.598963
20.819753,3.854094,30.236304,5.599294
21.205132,3.853552,30.796230,5.599465
21.590513,3.854014,31.356164,5.599112
21.975941,3.854480,31.916078,5.599108
22.361360,3.854048,32.475970,5.598823
22.746778,3.854223,33.035847,5.598737
23.132199,3.854375,33.595741,5.599301
23.517648,3.854385,34.155683,5.599445
23.903099,3.854593,34.715603,5.598825
24.288581,3.854856,35.275475,5.598744
24.674026,3.854357,35.835322,5.598375
25.059445,3.853822,36.395170,5.598513
25.444811,3.853658,36.954999,5.598264
25.830197,3.853913,37.514836,5.598424
26.215604,3.854291,38.074721,5.599077
26.601024,3.854199,38.634588,5.598355
26.986457,3.854379,39.194417,5.598158
27.371879,3.854314,39.754264,5.598836
27.757291,3.854375,40.314166,5.599092
28.142766,3.855149,40.874063,5.599266
28.528265,3.854813,41.433990,5.599398
28.913732,3.854740,41.993957,5.600032
29.299169,3.854174,42.553942,5.599617
29.684550,3.853743,43.113893,5.599405
30.069946,3.854061,43.673817,5.599132
30.455348,3.853946,44.233766,5.599625
30.840741,3.853935,44.793739,5.599772
31.226114,3.853709,45.353727,5.599584
31.611454,3.853047,45.913676,5.599493
31.996767,3.853056,46.473616,5.599361
32.382066,3.853075,47.033557,5.599437
32.767343,3.852703,47.593505,5.599341
33.152609,3.852725,48.153443,5.599450
33.537896,3.852872,48.713394,5.599566
33.923179,3.852750,49.273345,5.599341
34.308447,3.852854,49.833290,5.599233
34.693744,3.852851,50.393184,5.598540
35.079036,3.852725,50.953043,5.598627
35.464294,3.852634,51.512899,5.598384
35.849530,3.851944,52.072766,5.598854
36.234712,3.851590,52.632580,5.597696
36.619887,3.851780,53.192346,5.598014
37.005071,3.852182,53.752195,5.598824
37.390272,3.851923,54.312085,5.599178
37.775467,3.852071,54.872012,5.599132
38.160678,3.852146,55.431917,5.598965
38.545885,3.851943,55.991824,5.598753
38.931076,3.851786,56.551691,5.598743
39.316250,3.851621,57.111571,5.598847
39.701441,3.852313,57.671462,5.599103
40.086626,3.851842,58.231383,5.599141
40.471780,3.851299,58.791309,5.599267
40.856892,3.850827,59.351253,5.599645
41.241969,3.850686,59.911206,5.599567
41.627009,3.850211,60.471142,5.599252
42.012040,3.850518,61.031084,5.599410
42.397088,3.850608,61.591016,5.599486
42.782152,3.850603,62.150953,5.599208
43.167236,3.851207,62.710846,5.598979
43.552368,3.851411,63.270712,5.598471
43.937478,3.850782,63.830570,5.598853
44.322553,3.850691,64.390468,5.599031
44.707635,3.850682,64.950381,5.598909
45.092690,3.850652,65.510268,5.598849
45.477745,3.850523,66.070131,5.598512
45.862791,3.850325,66.629977,5.598385
46.247836,3.850493,67.189815,5.598198
46.632880,3.850453,67.749652,5.598477
47.017955,3.850912,68.309504,5.598685
47.403072,3.851301,68.869358,5.598381
47.788180,3.850913,69.429165,5.598222
48.173288,3.851090,69.988969,5.598150
48.558427,3.851725,70.548779,5.598131
48.943589,3.851677,71.108588,5.598274
49.328753,3.851479,71.668423,5.598511
49.713888,3.851270,72.228304,5.599030
50.099029,3.851199,72.788214,5.599066
50.484149,3.851120,73.348103,5.599155
50.869252,3.851073,73.908024,5.599290
51.254366,3.851216,74.467967,5.599373
51.639484,3.851404,75.027924,5.600067
52.024631,3.851657,75.587938,5.600522
52.409763,3.850844,76.147962,5.600100
52.794844,3.850887,76.707982,5.600302
53.179906,3.850438,77.267997,5.599932
53.564923,3.849929,77.827989,5.599870
53.949914,3.849786,78.387964,5.599866
54.334890,3.850004,78.947972,5.600296
54.719905,3.850091,79.507995,5.600320
55.104918,3.850344,80.067997,5.599886
55.489934,3.850112,80.628000,5.600223
55.874950,3.850104,81.187989,5.599627
56.259987,3.850723,81.747965,5.599349
56.645070,3.851009,82.307904,5.599605
57.030178,3.850881,82.867845,5.599316
57.415289,3.850853,83.427761,5.599158
57.800373,3.850859,83.987679,5.598891
58.185456,3.850880,84.547547,5.598299
58.570532,3.850510,85.107360,5.597792
58.955595,3.850618,85.667114,5.597313
59.340680,3.850868,86.226856,5.597347
59.725766,3.850694,86.786599,5.597370
60.110848,3.850815,87.346332,5.597297
60.495920,3.850807,87.906082,5.597645
60.880981,3.850767,88.465860,5.598136
61.266080,3.850929,89.025664,5.598214
61.651147,3.850732,89.585482,5.598035
62.036205,3.850418,90.145340,5.598745
62.421263,3.850748,90.705251,5.599203
62.806342,3.850835,91.265161,5.598994
63.191407,3.850642,91.825075,5.599306
63.576469,3.850474,92.385007,5.599037
63.961528,3.850400,92.944897,5.598925
64.346564,3.850136,93.504804,5.599237
64.731599,3.850460,94.064735,5.599089
65.116676,3.850972,94.624654,5.599164
65.501778,3.850936,95.184562,5.598937
65.886854,3.850747,95.744444,5.598682
66.271949,3.850967,96.304333,5.599056
66.657035,3.851063,96.864248,5.599310
67.042139,3.850913,97.424177,5.598983
67.427228,3.850794,97.984098,5.599433
67.812335,3.850963,98.544049,5.599472
68.197465,3.851692,99.103968,5.598904
68.582651,3.851838,99.663850,5.598535
68.967826,3.851795,100.223740,5.599093
69.353017,3.851952,100.783652,5.599141
69.738210,3.851837,101.343570,5.599150
70.123402,3.851804,101.903462,5.598606
70.508551,3.851228,102.463327,5.598732
70.893687,3.851378,103.023209,5.598788
71.278837,3.851574,103.583090,5.598644
71.663983,3.851260,104.142920,5.597989
72.049117,3.851281,104.702699,5.597695
72.434240,3.851129,105.262487,5.598094
72.819359,3.850953,105.822315,5.598450
73.204480,3.851258,106.382142,5.597800
73.589618,3.851324,106.941914,5.597867
73.974724,3.850728,107.501684,5.597447
74.359813,3.851042,108.061434,5.597662
74.744920,3.850944,108.621181,5.597302
75.130016,3.850964,109.180901,5.597106
75.515133,3.851315,109.740629,5.597500
75.900271,3.851404,110.300366,5.597302
76.285426,3.851793,110.860093,5.597298
76.670623,3.851855,111.419799,5.597212
0.000000,4.359552,0.000000,5.193513
0.435972,4.359763,0.519327,5.193360
0.871961,4.359860,1.038684,5.193705
1.307967,4.360170,1.558054,5.193726
1.743984,4.360169,2.077451,5.194362
2.179994,4.360326,2.596932,5.195005
2.616032,4.360512,3.116439,5.195169
3.052091,4.360712,3.635970,5.195242
3.488177,4.361102,4.155481,5.195003
3.924281,4.361046,4.674977,5.195134
4.360401,4.361521,5.194468,5.194888
4.796551,4.361429,5.713916,5.194158
5.232660,4.360925,6.233346,5.194270
5.668734,4.360575,6.752747,5.193671
6.104781,4.360489,7.272160,5.194651
6.540836,4.360622,7.791637,5.195031
6.976904,4.360821,8.311134,5.195108
7.413001,4.361023,8.830656,5.195258
7.849132,4.361524,9.350184,5.195075
8.285291,4.361534,9.869672,5.194804
8.721448,4.361562,10.389166,5.195011
9.157606,4.361772,10.908636,5.194297
9.593807,4.362078,11.428090,5.194693
10.030007,4.362019,11.947533,5.194274
10.466238,4.362307,12.466964,5.194301
10.902468,4.362462,12.986411,5.194578
11.338698,4.362202,13.505882,5.195006
11.774921,4.362536,14.025396,5.195136
12.211187,4.362896,14.544891,5.194799
12.647492,4.362891,15.064379,5.194962
13.083800,4.363340,15.583897,5.195304
13.520115,4.362864,16.103418,5.195084
13.956414,4.363204,16.622907,5.194650
14.392754,4.363228,17.142363,5.194600
14.829104,4.363506,17.661794,5.193772
15.265452,4.363436,18.181175,5.194023
15.701789,4.363247,18.700570,5.194170
16.138106,4.362978,19.219994,5.193881
16.574383,4.363024,19.739373,5.193692
17.010712,4.363213,20.258757,5.193952
17.447048,4.363246,20.778150,5.193947
17.883377,4.363387,21.297529,5.193518
18.319704,4.363225,21.816871,5.193565
18.756030,4.363306,22.336198,5.193161
19.192374,4.363721,22.855505,5.193010
19.628746,4.363816,23.374829,5.193552
20.065128,4.363995,23.894200,5.193413
20.501514,4.363898,24.413554,5.193686
20.937905,4.363901,24.932916,5.193493
21.374298,4.364187,25.452281,5.193707
21.810706,4.363742,25.971698,5.194362
22.247095,4.363872,26.491163,5.194612
22.683491,4.363784,27.010620,5.194703
23.119888,4.364198,27.530055,5.194248
23.556319,4.364306,28.049495,5.194333
23.992751,4.364077,28.568957,5.194745
24.429147,4.364002,29.088418,5.194502
24.865547,4.363901,29.607879,5.194525
25.301925,4.363653,30.127339,5.194814
25.738295,4.363617,30.646815,5.194810
26.174655,4.363725,31.166291,5.194715
26.611030,4.363861,31.685742,5.194519
27.047422,4.363802,32.205193,5.194608
27.483814,4.363933,32.724634,5.194075
27.920214,4.363999,33.244049,5.194237
28.356622,4.364056,33.763473,5.194447
28.793022,4.363907,34.282933,5.194838
29.229372,4.363168,34.802421,5.194915
29.665702,4.363442,35.321929,5.194906
30.102011,4.363087,35.841380,5.194158
30.538320,4.363185,36.360810,5.194396
30.974638,4.363430,36.880205,5.193685
31.410957,4.363212,37.399566,5.193727
31.847267,4.363015,37.918907,5.193214
32.283570,4.363104,38.438200,5.192768
32.719867,4.363089,38.957492,5.193214
33.156141,4.362786,39.476827,5.193420
33.592406,4.362695,39.996212,5.194135
34.028688,4.362716,40.515609,5.193711
34.464938,4.362443,41.034992,5.194023
34.901175,4.362321,41.554376,5.193866
35.337390,4.361993,42.073738,5.193597
35.773578,4.361776,42.593074,5.192944
36.209777,4.361899,43.112374,5.193107
36.645999,4.361981,43.631691,5.193162
37.082218,4.361983,44.151000,5.192996
37.518417,4.361895,44.670300,5.192826
37.954590,4.361737,45.189592,5.192931
38.390768,4.362166,45.708899,5.193068
38.826989,4.362218,46.228176,5.192433
39.263224,4.362511,46.747430,5.192392
39.699503,4.362762,47.266666,5.192166
40.135773,4.362571,47.785869,5.191784
40.572032,4.362598,48.305036,5.191665
41.008310,4.362988,48.824224,5.191959
41.444617,4.363018,49.343429,5.191951
41.880895,4.362642,49.862645,5.192064
42.317145,4.362449,50.381848,5.191973
42.753390,4.362655,50.901021,5.191751
43.189655,4.362471,51.420163,5.191161
